code,name
088112,致茂群益51購01
088113,金像電群益51購05
088114,微星群益51購04
088115,漢唐群益53購01
088116,王品群益51購03
088117,雄獅群益53購01
088118,奇鋐群益53購03
088119,智原群益52購01
088120,健鼎群益51購02
088121,世芯群益51購13
088122,貿聯群益51購04
088123,上緯控群益53購01
088124,日月光群益52購02
088125,精成科群益51購05
088126,佳必琪群益51購02
088127,迅得群益51購02
088128,雷虎群益51購01
088129,世紀鋼群益51購05
088130,世紀鋼群益53購01
088131,臺股指群益59購06
088132,上証2X富邦54購01
088133,滬深2X富邦52購03
088134,滬深2X富邦55購01
088135,FB越南富邦54購01
088136,台泥富邦51購01
088137,中興電富邦51購01
088138,台積電富邦55購07
088139,技嘉富邦52購03
088140,聯發科富邦55購04
088141,智原富邦51購01
088142,jpp富邦52購01
088143,滬深2X元大55購03
088144,滬深2X元大56購02
088145,中興電元大51購07
088146,華城元大54購03
088147,合機元大51購01
088148,台達電元大51購10
088149,鴻海元大54購11
088150,廣宇元大51購02
088151,台積電元大54購15
088152,智邦元大51購07
088153,華碩元大51購04
088154,矽統元大51購01
088155,矽統元大51購02
088156,矽統元大51購03
088157,金像電元大51購10
088158,技嘉元大51購06
088159,台光電元大54購05
088160,陽明元大51購06
088161,王品元大51購02
088162,奇鋐元大51購23
088163,奇鋐元大51購24
088164,奇鋐元大54購08
088165,智原元大51購13
088166,欣興元大51購06
088167,景碩元大51購05
088168,緯創元大54購06
088169,群創元大51購06
088170,嘉澤元大51購12
088171,世芯元大54購08
088172,神達元大54購02
088173,亞翔元大51購08
088174,精成科元大51購11
088175,帆宣元大51購04
088176,飛捷元大51購04
088177,聯茂元大51購04
088178,台塑化元大51購01
088179,緯穎元大54購08
088180,洋基元大51購03
088181,連加元大51購04
088183,連加元大51購05
088184,雷虎元大51購01
088185,雷虎元大51購02
088186,雷虎元大51購03
088187,雷虎元大51購04
088188,上証2X凱基53購02
088189,元金2X凱基57購01
088190,FB越南凱基57購01
088191,士電凱基51購02
088192,華城凱基51購08
088193,中砂凱基56購01
088194,鴻海凱基51購10
088195,台積電凱基53購18
088196,台積電凱基57購05
088197,順德凱基51購03
088198,台光電凱基53購03
088199,聯發科凱基51購13
088200,長榮凱基51購13
088201,裕民凱基51購02
088202,慧洋凱基51購01
088203,王品凱基51購03
088204,雄獅凱基51購05
088205,八方凱基51購01
088206,欣興凱基51購04
088207,景碩凱基51購04
088208,新日興凱基53購02
088209,祥碩凱基51購03
088210,瀚宇博凱基51購01
088211,亞翔凱基51購06
088212,保瑞凱基54購02
088213,緯穎凱基51購12
088214,連加凱基51購03
088215,昇陽半凱基51購01
088216,南電凱基53購01
088217,台灣50元富51購08
088218,台灣50元富51購09
088219,T50反1元富57購01
088220,滬深2X元富51購05
088221,香港2X元富52購01
088222,FB越南元富51購08
088223,FB越南元富54購02
088224,FB越南元富54購03
088225,FB越南元富57購01
088226,台塑元富51購03
088227,國喬元富51購01
088228,士電元富51購01
088229,華城元富52購03
088230,台積電元富52購05
088231,聯發科元富51購16
088232,聯發科元富51購17
088233,全新元富51購02
088234,欣興元富51購03
088235,欣興元富57購01
088236,材料元富52購01
088237,東哥元富51購02
088238,欣興兆豐57購01
088239,華城台新51購01
088240,台泥富邦53購01
088241,台塑富邦52購01
088242,華城富邦54購01
088243,美時富邦52購01
088244,中鴻富邦51購01
088245,聯電富邦51購01
088246,華通富邦51購01
088247,英業達富邦53購01
088248,南亞科富邦53購03
088249,京元電富邦53購02
088250,大立光富邦52購01
088251,奇鋐富邦53購03
088252,奇鋐富邦53購04
088253,奇鋐富邦54購01
088254,亞光富邦52購02
088255,世芯富邦54購03
088256,神達富邦53購01
088257,建準中信51購01
088258,南電中信51購02
088259,南電中信52購02
088260,上証2X永豐51購02
088261,美指2X永豐57購01
088262,FB越南永豐53購01
088263,FB越南永豐53購02
088264,台泥永豐51購01
088265,東陽永豐51購02
088266,士電永豐52購01
088267,中興電永豐51購01
088268,華城永豐51購03
088269,中砂永豐51購04
088270,川湖永豐53購01
088271,英業達永豐51購01
088272,金像電永豐51購06
088273,台光電永豐51購08
088274,建準永豐51購02
088275,全新永豐51購02
088276,全新永豐52購01
088277,全新永豐52購02
088278,欣興永豐53購02
088279,欣興永豐53購03
088280,富華新永豐51購01
088281,景碩永豐53購01
088282,緯創永豐52購01
088283,嘉澤永豐52購03
088284,健策永豐51購02
088285,聯茂永豐51購02
088286,聯茂永豐53購01
088287,富世達永豐51購03
088288,南電永豐51購06
088289,南電永豐52購01
088290,東哥永豐53購01
088291,臺股指永豐56購01
088292,台塑國票51購01
088293,英業達國票52購01
088294,矽統國票52購02
088295,建準國票57購01
088296,欣興國票56購01
088297,景碩國票57購01
088298,上緯控國票54購01
088299,上緯控國票57購02
088300,jpp國票54購01
088301,聯茂國票52購02
088302,同欣電國票57購01
088303,穎崴國票53購01
088304,連加國票52購03
088305,臺股指國票51購10
088306,中興電國泰52購01
088307,華城國泰52購01
088308,中砂國泰52購04
088309,台光電國泰52購05
088310,奇鋐國泰52購01
088311,欣興國泰52購02
088312,滬深2X凱基51購07
088313,滬深2X凱基55購02
088314,FB越南凱基54購01
088315,台泥凱基51購03
088316,台塑凱基51購03
088317,中興電凱基51購03
088318,大亞凱基51購01
088319,台玻凱基51購03
088320,台達電凱基51購06
088321,華通凱基51購03
088322,鴻海凱基54購09
088323,台積電凱基51購23
088324,台積電凱基67購07
088325,智邦凱基55購03
088326,台光電凱基51購08
088327,漢唐凱基51購05
088328,南亞科凱基51購08
088329,聯發科凱基56購02
088330,全新凱基51購01
088331,雄獅凱基51購06
088332,奇鋐凱基54購03
088333,欣興凱基56購01
088334,欣興凱基56購02
088335,世芯凱基54購05
088336,亞翔凱基51購07
088337,聯茂凱基51購03
088338,緯穎凱基53購04
088339,南電凱基51購06
088340,東哥凱基51購02
088341,臺股指凱基59購06
088342,東陽群益51購01
088343,中砂群益51購04
088344,台玻群益53購01
088345,川湖群益51購02
088346,台積電群益51購19
088347,台積電群益57購03
088348,英業達群益51購01
088349,台光電群益51購12
088350,聯發科群益51購12
088351,全新群益53購02
088352,長榮群益53購01
088353,台新金群益52購01
088354,欣興群益52購03
088355,景碩群益52購01
088356,景碩群益53購02
088357,世芯群益51購14
088358,亞翔群益51購04
088359,聯茂群益53購01
088360,同欣電群益52購01
088361,緯穎群益51購04
088362,虎航群益51購03
088363,連加群益51購02
088364,昇陽半群益51購01
088365,南電群益51購02
088366,南電群益57購01
088367,美費半元大51購03
088368,美費半元大54購01
088369,台泥元大51購05
088370,華城元大54購04
088371,亞德客元大51購01
088372,喬山元大51購01
088373,鴻海元大51購30
088374,鴻海元大51購31
088375,台積電元大51購71
088376,台積電元大54購16
088377,台積電元大54購17
088378,智邦元大54購03
088379,台光電元大51購11
088380,台光電元大54購06
088381,南亞科元大51購15
088382,宏達電元大51購07
088383,長榮元大51購29
088384,奇鋐元大51購25
088385,奇鋐元大54購09
088386,欣興元大51購07
088387,欣興元大51購08
088388,欣興元大54購03
088389,緯創元大54購07
088390,新日興元大57購01
088391,世芯元大51購42
088392,世芯元大51購43
088393,世芯元大54購09
088394,大聯大元大51購01
088395,上緯控元大51購01
088396,上緯控元大51購02
088397,材料元大51購17
088398,材料元大51購18
088399,材料元大54購02
088400,臻鼎元大51購02
088401,臻鼎元大51購03
088402,亞翔元大51購09
088403,亞翔元大51購10
088404,精成科元大54購03
088405,緯穎元大51購23
088406,AES元大51購04
088407,連加元大51購06
088408,連加元大51購07
088409,南電元大51購07
088410,南電元大51購08
088411,南電元大51購09
088412,鴻海統一67購02
088413,台積電統一57購13
088414,英業達統一57購01
088415,英業達統一57購02
088416,英業達統一61購01
088417,全新統一57購02
088418,全新統一61購01
088419,敦陽科統一57購01
088420,八方統一57購01
088421,欣興統一57購04
088422,臻鼎統一61購01
088423,精成科統一53購01
088424,聯茂統一61購01
088425,南電統一51購04
088426,南電統一61購01
088427,南電統一67購01
088428,東哥統一61購01
088429,東哥統一61購02
088430,鈺齊統一57購01
088431,聯鈞中信52購01
088432,精成科中信51購01
088433,奇鋐第一57購02
088434,世芯第一57購05
088435,台達電富邦51購03
088436,亞翔富邦52購01
088437,緯穎富邦52購04
088438,南電富邦53購01
088439,南電富邦55購01
088440,美時永豐54購02
088441,台積電永豐51購10
088442,致茂永豐51購01
088443,威盛永豐51購02
088444,京元電永豐52購02
088445,宏達電永豐51購02
088446,新日興永豐52購03
088447,聯鈞永豐52購02
088448,聯鈞永豐54購02
088449,南電永豐51購08
088450,南電永豐54購01
088451,元債2X元富57購01
088452,華城元富51購05
088453,台達電元富51購02
088454,台達電元富51購03
088455,楠梓電元富52購01
088456,燿華元富51購01
088457,宏達電元富51購07
088458,奇鋐元富51購06
088459,欣興元富52購04
088460,景碩元富51購03
088461,景碩元富51購04
088462,緯創元富51購02
088463,緯創元富51購03
088464,聯鈞元富51購04
088465,聯鈞元富54購02
088466,聯鈞元富57購01
088467,世芯元富51購14
088468,世芯元富57購03
088469,聯茂元富51購01
088470,南電元富51購02
088471,南電元富51購03
088472,南電國票53購01
088473,南電國票54購01
088474,台達電國泰54購01
088475,華通國泰52購01
088476,聯發科國泰56購03
088477,景碩國泰52購02
088478,聯鈞國泰52購02
088479,祥碩國泰52購02
088480,瀚宇博國泰52購01
088481,洋基國泰52購01
088482,台積電台新51購02
088483,德律台新51購01
088484,聯茂台新51購01
088485,南電台新51購02
088486,T50反1元大54購02
088487,T50反1元大55購01
088488,華城元大51購15
088489,華城元大54購05
088490,台達電元大51購11
088491,台達電元大55購01
088492,楠梓電元大51購02
088493,台積電元大57購04
088494,台積電元大57購05
088495,智邦元大54購04
088496,矽統元大51購04
088497,矽統元大51購05
088498,金像電元大51購12
088499,台光電元大54購07
088500,全新元大51購01
088501,宏達電元大51購08
088502,奇鋐元大51購26
088503,奇鋐元大51購27
088504,奇鋐元大54購10
088505,智原元大51購14
088506,欣興元大51購09
088507,欣興元大51購10
088508,欣興元大54購04
088509,景碩元大51購06
088510,景碩元大51購07
088511,景碩元大51購08
088512,景碩元大54購01
088513,景碩元大55購01
088514,緯創元大51購11
088515,聯鈞元大51購07
088516,聯鈞元大56購01
088517,聯鈞元大57購01
088518,世芯元大51購44
088519,世芯元大51購45
088520,世芯元大54購10
088521,神達元大54購03
088522,材料元大54購03
088523,亞翔元大54購03
088524,亞翔元大57購01
088525,精成科元大51購12
088526,飛捷元大51購05
088527,聯茂元大51購05
088528,洋基元大51購04
088529,南電元大51購10
088530,南電元大51購11
088531,世紀鋼元大51購07
088532,滬深2X群益53購05
088533,滬深2X群益53購06
088534,中興電群益51購03
088535,台達電群益51購08
088536,台積電群益57購04
088537,光罩群益51購01
088538,光罩群益54購01
088539,大同群益51購01
088540,大同群益51購02
088541,亞力統一54購01
088542,南亞科群益51購10
088545,聯發科群益54購05
088546,欣興群益52購04
088547,聯鈞群益51購02
088548,世芯群益51購16
088549,亞翔群益51購05
088550,富世達群益54購02
088551,南電群益51購03
088552,臺股指群益55購10
088553,台達電統一57購03
088555,台達電統一57購04
088556,台達電統一61購01
088557,國巨統一59購01
088558,矽統統一56購02
088559,燿華統一57購01
088560,技嘉統一59購01
088561,微星統一59購01
088562,台光電統一57購01
088563,威盛統一57購02
088564,威盛統一59購01
088565,威盛統一61購01
088566,毅嘉統一57購01
088567,毅嘉統一59購01
088568,毅嘉統一59購02
088569,京元電統一61購01
088570,聯發科統一59購01
088571,宏達電統一59購02
088572,雄獅統一57購02
088573,晟銘電統一5A購01
088574,奇鋐統一56購02
